"class","variable","glm_coef","glm_pval","ridge_coef","lasso_coef","elastic_coef","glm_selected","ridge_selected","lasso_selected","elastic_selected","Boruta"
"4","Fenestration",-2.26053317066267,0,-0.230361719526721,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Fibromyalgia",NA,NA,-0.175416124875938,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Fibromyalgia",-6.46190575680575,0,-0.268034184392837,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Fibromyalgia",-2.52899608026794,0,-0.196156027859259,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Fibromyalgia",12.5456214384794,0,0.639606337128034,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Food.allergies",NA,NA,-0.3174481630808,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Food.allergies",14.6479341008583,0,0.775260769716427,0.713590231758403,1.5639408198614,TRUE,TRUE,TRUE,TRUE,"Rejected"
"3","Food.allergies",-2.70598866525654,0,-0.26202908904216,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Food.allergies",-3.48232060251064,0,-0.195783517593468,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Gender_NA",NA,NA,-0.280943521095651,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Gender_NA",NA,NA,0.282103726355184,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","Gender_NA",NA,NA,-0.222569766784444,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"4","Gender_NA",NA,NA,0.221409561524912,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Gender_d",NA,NA,-0.261787603672664,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Gender_d",-4.93705804745657,0,-0.239022005114775,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Gender_d",13.0585744245332,0,0.498544548504444,0.304538139510456,0.812679840178779,TRUE,TRUE,TRUE,TRUE,"Rejected"
"4","Gender_d",12.1807554603235,0,0.00226506028299465,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"1","Gender_m",NA,NA,0.0753987596978565,0.330063584055005,0.209046891937363,FALSE,TRUE,TRUE,TRUE,"Confirmed"
"2","Gender_m",NA,NA,-0.0764669728380905,0,-0.0630972130604012,FALSE,TRUE,FALSE,TRUE,"Confirmed"
"3","Gender_m",NA,NA,0.0618940491691033,0,0.0138101986501906,FALSE,TRUE,FALSE,TRUE,"Confirmed"
"4","Gender_m",NA,NA,-0.0608258360288694,-0.00764669637713533,-0.159759877527153,FALSE,TRUE,TRUE,TRUE,"Confirmed"
"1","Gender_w",NA,NA,-0.06663709041905,0,0,FALSE,TRUE,FALSE,FALSE,"Confirmed"
"2","Gender_w",0.711493872666693,0.0237613012157416,0.0780172983294834,0,0.0634017101050361,TRUE,TRUE,FALSE,TRUE,"Confirmed"
"3","Gender_w",-0.0366659991848053,0.9041322403102,-0.0695004612480328,-0.324626085063543,-0.207427720652813,FALSE,TRUE,TRUE,TRUE,"Confirmed"
"4","Gender_w",0.780750765836851,0.0110480506528323,0.0581202533375994,0,0.014853365747627,TRUE,TRUE,FALSE,TRUE,"Confirmed"
"1","Glaucoma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Glaucoma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Glaucoma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Glaucoma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Granulomatosis.with.polyangiitis",NA,NA,-0.238457741131122,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Granulomatosis.with.polyangiitis",-3.78111747021631,0,-0.230440876908417,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Granulomatosis.with.polyangiitis",9.17794397292844,0,0.642852858544222,0,0.496401819117683,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Granulomatosis.with.polyangiitis",-1.11859760226628,0,-0.173954240504684,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Graves..disease",NA,NA,0.541740569897743,0,0.277283244030098,FALSE,TRUE,FALSE,TRUE,"Rejected"
"2","Graves..disease",-8.71444397014271,0,-0.191979614420466,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Graves..disease",-11.3303704830866,0,-0.18499241908533,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Graves..disease",-7.91742450437688,0,-0.164768536391946,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Has.facial.pain",NA,NA,0.0105417213312523,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Has.facial.pain",-3.53466147758003,0.000912354201401122,0.0550587592161239,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Has.facial.pain",-0.0697018378048176,0.94511489767219,-0.03746838170512,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Has.facial.pain",-0.11513040298284,0.897431348423157,-0.0281320988422562,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Has.migraine.changed.over.the.last.10.years",NA,NA,-0.00113637861638395,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Has.migraine.changed.over.the.last.10.years",-0.278436100769219,0.409439108865203,-0.057744286074826,0,-0.03876215140743,FALSE,TRUE,FALSE,TRUE,"Rejected"
"3","Has.migraine.changed.over.the.last.10.years",0.0978843330252831,0.770025387973753,0.0264333155384475,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Has.migraine.changed.over.the.last.10.years",-0.0591395255071853,0.853955816373747,0.0324473491527624,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Hashimoto.s.thyroiditis",NA,NA,-0.187785745513847,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Hashimoto.s.thyroiditis",3.94282608597948,2.68442117579148e-06,0.15883720624465,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Hashimoto.s.thyroiditis",-4.03494631394662,0,-0.181570808747899,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Hashimoto.s.thyroiditis",6.27378003817037,8.28226376370367e-14,0.210519348017096,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Have.you.ever.smoked.",NA,NA,0.0133417327015787,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Have.you.ever.smoked.",-0.44964871857623,0.296939482925259,-0.00861198773764278,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Have.you.ever.smoked.",-0.120683263116224,0.760137803130416,0.0100005134292286,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Have.you.ever.smoked.",-0.586439384888081,0.158602018906721,-0.0147302583931645,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Have.you.had.COVID.19.",NA,NA,0.0135055304819439,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Have.you.had.COVID.19.",1.40551776524252,0.0610418323238922,0.00366205014815435,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Have.you.had.COVID.19.",-0.13808571210086,0.842820418529744,-0.0281577694578905,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Have.you.had.COVID.19.",0.125563109327858,0.860568572842552,0.0109901888277922,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Hay.fever",NA,NA,-0.269739626933156,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Hay.fever",10.9642827139909,0,0.283148667579846,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Hay.fever",-7.8203928586541,0,-0.278916748540502,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Hay.fever",10.4955706484355,0,0.265507707893813,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Head.tumor",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Head.tumor",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Head.tumor",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Head.tumor",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Heart.failure",NA,NA,-0.201827949793641,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Heart.failure",16.1893576234771,0,0.464264792838447,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Heart.failure",-7.24911668376253,0,-0.14826435490434,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Heart.failure",-2.00977222007981,0,-0.114172488140466,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Heart.valve.insufficiency..left.",NA,NA,-0.207492007260569,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Heart.valve.insufficiency..left.",-3.88498591758244,0,-0.259932637021297,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Heart.valve.insufficiency..left.",-3.08413556144634,0,-0.204995095968131,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Heart.valve.insufficiency..left.",9.60795473751897,0,0.672419740249998,0,0.525313919970405,TRUE,TRUE,FALSE,TRUE,"Rejected"
"1","Height",NA,NA,0.00336054976489653,0,0,FALSE,FALSE,FALSE,FALSE,"Tentative"
"2","Height",-0.0271071193342267,0.0356351845203016,-0.00443890472647322,-0.00699647285424877,-0.00972854337143332,TRUE,FALSE,TRUE,TRUE,"Tentative"
"3","Height",-0.00574491884510822,0.664923381663301,0.00205933747977307,0,0,FALSE,FALSE,FALSE,FALSE,"Tentative"
"4","Height",-0.0103479863581978,0.42473939465418,-0.000980982518196382,0,0,FALSE,FALSE,FALSE,FALSE,"Tentative"
"1","Histamine.intolerance",NA,NA,-0.140469649279254,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Histamine.intolerance",-5.5935729909841,0,-0.156360051317327,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Histamine.intolerance",-6.32910027839433,0,-0.162595554871847,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Histamine.intolerance",16.5107695346376,0,0.459425255468429,0,0.215799482740284,TRUE,TRUE,FALSE,TRUE,"Rejected"
"1","House.dust.allergy",NA,NA,-0.191206452786983,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","House.dust.allergy",-2.43650696728831,0,-0.166552167662957,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","House.dust.allergy",11.0906671621366,0,0.532830817996203,0,0.253290371905752,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","House.dust.allergy",-2.86842429507017,0,-0.175072197546263,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","House.dust.mite.allergy",NA,NA,-0.221725483464498,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","House.dust.mite.allergy",8.00363443881483,0,0.712104398918073,0,0.488211892286771,TRUE,TRUE,FALSE,TRUE,"Rejected"
"3","House.dust.mite.allergy",-3.65153373792105,0,-0.273070739626101,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","House.dust.mite.allergy",-2.1724995485297,0,-0.217308175827474,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","How.has.the.problem.changed",NA,NA,0.0083750180854313,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","How.has.the.problem.changed",NA,NA,-0.0200009264411814,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","How.has.the.problem.changed",NA,NA,0.00749640516710259,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","How.has.the.problem.changed",NA,NA,0.00412950318864746,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","How.many.times.have.you.had.COVID.19.",NA,NA,-0.00766912631136375,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","How.many.times.have.you.had.COVID.19.",-0.035456447874565,0.876780010401992,-0.00799432101827355,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","How.many.times.have.you.had.COVID.19.",0.376971748944106,0.067106282068746,0.00802085080916707,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","How.many.times.have.you.had.COVID.19.",0.237197048979074,0.265252311892528,0.00764259652047023,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","How.often.do.you.have.migraine.per.month",NA,NA,-0.0174777054581627,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","How.often.do.you.have.migraine.per.month",-0.879111179537342,0.201620578649345,-0.0221586662722202,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","How.often.do.you.have.migraine.per.month",0.00311012712866474,0.995858318517174,-0.0119102515874743,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","How.often.do.you.have.migraine.per.month",-0.280721532452227,0.624820834271015,0.0515466233178572,0.0181124680957005,0.0404458140304334,FALSE,TRUE,TRUE,TRUE,"Rejected"
"1","Hypercholesterolemia",NA,NA,-0.272690374313946,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Hypercholesterolemia",-2.47258740310433,0,-0.195431757226835,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Hypercholesterolemia",11.7616159424209,0,0.645451545332279,0,0.409724645871045,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Hypercholesterolemia",-1.82264359407829,0,-0.177329413791497,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Hypertension",NA,NA,-0.0568924486667784,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Hypertension",-1.40381221208162,0.0528269846364824,0.0257802029110898,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Hypertension",-0.296452249261409,0.668330443601829,0.0865381679346787,0.059785290008761,0.135920860123896,FALSE,TRUE,TRUE,TRUE,"Rejected"
"4","Hypertension",-0.955787320450163,0.179201603979757,-0.0554259221789901,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Hypertension..variant.term.",NA,NA,-0.176074586660278,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Hypertension..variant.term.",-0.390875740327192,0,-0.0981619674609324,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Hypertension..variant.term.",10.327224753792,0,0.364681193307927,0,0.0591060456433424,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Hypertension..variant.term.",-0.533818052578696,0,-0.0904446391867162,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Hypothyroidism",NA,NA,-0.0344122754417617,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Hypothyroidism",-0.680393580707659,0.546177186037223,0.000984692686920358,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Hypothyroidism",-1.30993701682671,0.342483800814997,-0.0781594765983444,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"4","Hypothyroidism",0.168224155770846,0.874664067702457,0.111587059353186,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Hypothyroidism..treated.after.thyroidectomy.",NA,NA,0.662219173571794,0,0.477265903806022,FALSE,TRUE,FALSE,TRUE,"Rejected"
"2","Hypothyroidism..treated.after.thyroidectomy.",-9.394699504051,0,-0.186749952393776,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Hypothyroidism..treated.after.thyroidectomy.",-7.39828688161022,0,-0.214795513842058,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Hypothyroidism..treated.after.thyroidectomy.",-12.7469999098356,0,-0.26067370733596,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","If.yes..how.did.the.problem.start",NA,NA,0.0149737508605199,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","If.yes..how.did.the.problem.start",0.119866704255753,0.677314852011017,-0.00889560639016577,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","If.yes..how.did.the.problem.start",0.0391065597715832,0.875442709574645,0.00318478122947712,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","If.yes..how.did.the.problem.start",-0.094270368103482,0.712150851393033,-0.00926292569983125,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Insulin.resistance..diabetes.type.II.",NA,NA,-0.144061401886345,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Insulin.resistance..diabetes.type.II.",4.32520152538882,0,0.440381487646198,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Insulin.resistance..diabetes.type.II.",-0.171075770139339,0,-0.115139783984497,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Insulin.resistance..diabetes.type.II.",-1.98743388111137,0,-0.181180301775356,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Is.or.was.there.smell.reduction.after.COVID.19.",NA,NA,-0.0373861058026911,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Is.or.was.there.smell.reduction.after.COVID.19.",0.245579068565494,0.727024035914422,0.0173550397238466,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
